,Percentile_1,Percentile_5,Percentile_10,Percentile_20,Percentile_30,Percentile_40,Percentile_50,Percentile_60,Percentile_70,Percentile_80,Percentile_90,Percentile_95,Percentile_99
Class_9,"Cov: 0.00 ± 0.00%
Acc: 0.00 ± 0.00%
Miss: 0.00 ± 0.00%","Cov: 6.04 ± 0.15%
Acc: 90.54 ± 1.11%
Miss: 0.00 ± 0.00%","Cov: 9.18 ± 0.17%
Acc: 89.56 ± 0.89%
Miss: 0.15 ± 0.04%","Cov: 19.83 ± 0.20%
Acc: 90.01 ± 0.52%
Miss: 0.45 ± 0.04%","Cov: 28.96 ± 0.24%
Acc: 86.25 ± 0.36%
Miss: 1.35 ± 0.09%","Cov: 39.47 ± 0.27%
Acc: 82.60 ± 0.31%
Miss: 2.83 ± 0.11%","Cov: 49.70 ± 0.26%
Acc: 77.48 ± 0.37%
Miss: 3.01 ± 0.12%","Cov: 60.36 ± 0.23%
Acc: 74.45 ± 0.34%
Miss: 3.16 ± 0.12%","Cov: 71.40 ± 0.25%
Acc: 72.07 ± 0.35%
Miss: 3.05 ± 0.10%","Cov: 81.11 ± 0.21%
Acc: 69.63 ± 0.33%
Miss: 1.91 ± 0.10%","Cov: 91.18 ± 0.15%
Acc: 67.86 ± 0.33%
Miss: 0.86 ± 0.06%","Cov: 96.25 ± 0.09%
Acc: 67.40 ± 0.31%
Miss: 0.45 ± 0.04%","Cov: 99.18 ± 0.04%
Acc: 66.65 ± 0.30%
Miss: 0.01 ± 0.00%"
Class_10,"Cov: 0.00 ± 0.00%
Acc: 0.00 ± 0.00%
Miss: 0.00 ± 0.00%","Cov: 5.17 ± 0.12%
Acc: 80.81 ± 0.75%
Miss: 0.02 ± 0.01%","Cov: 9.97 ± 0.12%
Acc: 87.17 ± 0.55%
Miss: 0.06 ± 0.01%","Cov: 18.59 ± 0.16%
Acc: 89.03 ± 0.33%
Miss: 0.19 ± 0.02%","Cov: 28.88 ± 0.21%
Acc: 88.36 ± 0.27%
Miss: 0.54 ± 0.04%","Cov: 38.76 ± 0.18%
Acc: 85.13 ± 0.28%
Miss: 1.02 ± 0.05%","Cov: 49.80 ± 0.19%
Acc: 83.42 ± 0.21%
Miss: 1.68 ± 0.05%","Cov: 59.94 ± 0.20%
Acc: 81.44 ± 0.25%
Miss: 2.04 ± 0.07%","Cov: 70.71 ± 0.17%
Acc: 79.14 ± 0.22%
Miss: 1.88 ± 0.06%","Cov: 80.21 ± 0.14%
Acc: 77.16 ± 0.21%
Miss: 1.23 ± 0.05%","Cov: 89.80 ± 0.10%
Acc: 75.93 ± 0.19%
Miss: 0.63 ± 0.03%","Cov: 94.78 ± 0.07%
Acc: 75.43 ± 0.19%
Miss: 0.25 ± 0.02%","Cov: 98.96 ± 0.04%
Acc: 75.18 ± 0.20%
Miss: 0.02 ± 0.01%"
Class_11,"Cov: 0.00 ± 0.00%
Acc: 0.00 ± 0.00%
Miss: 0.00 ± 0.00%","Cov: 12.94 ± 0.14%
Acc: 78.66 ± 0.45%
Miss: 0.00 ± 0.00%","Cov: 13.82 ± 0.15%
Acc: 73.85 ± 0.54%
Miss: 0.00 ± 0.00%","Cov: 22.75 ± 0.18%
Acc: 77.50 ± 0.39%
Miss: 0.04 ± 0.01%","Cov: 34.57 ± 0.21%
Acc: 79.50 ± 0.35%
Miss: 0.11 ± 0.02%","Cov: 45.21 ± 0.21%
Acc: 77.66 ± 0.33%
Miss: 0.21 ± 0.03%","Cov: 55.80 ± 0.23%
Acc: 75.74 ± 0.31%
Miss: 0.55 ± 0.04%","Cov: 66.02 ± 0.21%
Acc: 74.54 ± 0.28%
Miss: 0.81 ± 0.05%","Cov: 75.79 ± 0.21%
Acc: 72.87 ± 0.29%
Miss: 0.67 ± 0.04%","Cov: 85.00 ± 0.18%
Acc: 71.91 ± 0.24%
Miss: 0.49 ± 0.03%","Cov: 92.35 ± 0.11%
Acc: 71.11 ± 0.27%
Miss: 0.27 ± 0.02%","Cov: 96.30 ± 0.08%
Acc: 70.90 ± 0.26%
Miss: 0.09 ± 0.01%","Cov: 99.05 ± 0.04%
Acc: 70.68 ± 0.25%
Miss: 0.00 ± 0.00%"
Class_12,"Cov: 0.00 ± 0.00%
Acc: 0.00 ± 0.00%
Miss: 0.00 ± 0.00%","Cov: 10.81 ± 0.29%
Acc: 71.35 ± 1.46%
Miss: 0.00 ± 0.00%","Cov: 12.28 ± 0.31%
Acc: 69.73 ± 1.66%
Miss: 0.66 ± 0.15%","Cov: 22.31 ± 0.32%
Acc: 76.98 ± 1.28%
Miss: 0.60 ± 0.16%","Cov: 33.87 ± 0.46%
Acc: 80.14 ± 0.93%
Miss: 0.77 ± 0.16%","Cov: 43.91 ± 0.46%
Acc: 78.92 ± 0.66%
Miss: 0.25 ± 0.05%","Cov: 53.90 ± 0.49%
Acc: 79.10 ± 0.60%
Miss: 0.26 ± 0.06%","Cov: 63.84 ± 0.45%
Acc: 78.87 ± 0.49%
Miss: 0.30 ± 0.06%","Cov: 73.54 ± 0.40%
Acc: 78.70 ± 0.48%
Miss: 0.20 ± 0.05%","Cov: 83.77 ± 0.30%
Acc: 78.70 ± 0.42%
Miss: 0.20 ± 0.04%","Cov: 92.10 ± 0.21%
Acc: 78.39 ± 0.38%
Miss: 0.21 ± 0.04%","Cov: 95.93 ± 0.15%
Acc: 78.12 ± 0.39%
Miss: 0.07 ± 0.02%","Cov: 99.13 ± 0.08%
Acc: 78.32 ± 0.39%
Miss: 0.07 ± 0.02%"
Class_13,"Cov: 0.00 ± 0.00%
Acc: 0.00 ± 0.00%
Miss: 0.00 ± 0.00%","Cov: 11.02 ± 0.14%
Acc: 76.66 ± 0.42%
Miss: 0.00 ± 0.00%","Cov: 13.53 ± 0.16%
Acc: 76.70 ± 0.52%
Miss: 0.06 ± 0.01%","Cov: 25.23 ± 0.21%
Acc: 81.89 ± 0.40%
Miss: 0.14 ± 0.02%","Cov: 33.47 ± 0.20%
Acc: 80.88 ± 0.37%
Miss: 0.29 ± 0.03%","Cov: 43.49 ± 0.22%
Acc: 80.87 ± 0.30%
Miss: 0.35 ± 0.03%","Cov: 54.79 ± 0.18%
Acc: 80.57 ± 0.22%
Miss: 0.44 ± 0.04%","Cov: 66.13 ± 0.20%
Acc: 80.10 ± 0.22%
Miss: 0.55 ± 0.05%","Cov: 77.21 ± 0.20%
Acc: 78.55 ± 0.22%
Miss: 0.37 ± 0.03%","Cov: 86.57 ± 0.15%
Acc: 77.15 ± 0.23%
Miss: 0.23 ± 0.03%","Cov: 93.61 ± 0.11%
Acc: 75.84 ± 0.22%
Miss: 0.11 ± 0.02%","Cov: 97.29 ± 0.07%
Acc: 75.29 ± 0.22%
Miss: 0.04 ± 0.01%","Cov: 99.54 ± 0.02%
Acc: 75.04 ± 0.23%
Miss: 0.02 ± 0.01%"
Class_14,"Cov: 0.00 ± 0.00%
Acc: 0.00 ± 0.00%
Miss: 0.00 ± 0.00%","Cov: 11.78 ± 0.16%
Acc: 70.20 ± 0.68%
Miss: 0.00 ± 0.00%","Cov: 12.55 ± 0.16%
Acc: 68.16 ± 0.82%
Miss: 0.11 ± 0.03%","Cov: 21.25 ± 0.19%
Acc: 74.37 ± 0.57%
Miss: 0.45 ± 0.05%","Cov: 30.96 ± 0.25%
Acc: 76.71 ± 0.45%
Miss: 0.65 ± 0.07%","Cov: 39.53 ± 0.28%
Acc: 76.39 ± 0.42%
Miss: 0.83 ± 0.07%","Cov: 49.39 ± 0.29%
Acc: 76.55 ± 0.36%
Miss: 1.32 ± 0.07%","Cov: 59.15 ± 0.25%
Acc: 76.24 ± 0.37%
Miss: 1.72 ± 0.09%","Cov: 70.18 ± 0.22%
Acc: 75.32 ± 0.34%
Miss: 1.72 ± 0.07%","Cov: 80.77 ± 0.20%
Acc: 74.04 ± 0.29%
Miss: 1.43 ± 0.08%","Cov: 90.52 ± 0.18%
Acc: 72.66 ± 0.27%
Miss: 0.98 ± 0.06%","Cov: 95.44 ± 0.11%
Acc: 71.42 ± 0.28%
Miss: 0.49 ± 0.04%","Cov: 99.12 ± 0.05%
Acc: 70.45 ± 0.27%
Miss: 0.16 ± 0.02%"
Class_15,"Cov: 0.00 ± 0.00%
Acc: 0.00 ± 0.00%
Miss: 0.00 ± 0.00%","Cov: 5.50 ± 0.10%
Acc: 64.25 ± 1.17%
Miss: 0.10 ± 0.02%","Cov: 11.36 ± 0.16%
Acc: 81.12 ± 0.66%
Miss: 0.46 ± 0.05%","Cov: 22.70 ± 0.23%
Acc: 86.87 ± 0.36%
Miss: 0.31 ± 0.03%","Cov: 31.86 ± 0.25%
Acc: 86.87 ± 0.40%
Miss: 0.61 ± 0.05%","Cov: 42.54 ± 0.25%
Acc: 85.75 ± 0.38%
Miss: 1.00 ± 0.07%","Cov: 52.80 ± 0.24%
Acc: 83.92 ± 0.36%
Miss: 1.36 ± 0.09%","Cov: 62.87 ± 0.25%
Acc: 82.72 ± 0.29%
Miss: 1.79 ± 0.10%","Cov: 71.20 ± 0.24%
Acc: 80.87 ± 0.29%
Miss: 1.39 ± 0.08%","Cov: 81.21 ± 0.22%
Acc: 79.56 ± 0.30%
Miss: 0.67 ± 0.05%","Cov: 92.10 ± 0.16%
Acc: 79.35 ± 0.26%
Miss: 0.34 ± 0.04%","Cov: 96.04 ± 0.11%
Acc: 78.99 ± 0.26%
Miss: 0.12 ± 0.02%","Cov: 99.44 ± 0.04%
Acc: 79.24 ± 0.25%
Miss: 0.00 ± 0.00%"
Class_16,"Cov: 0.00 ± 0.00%
Acc: 0.00 ± 0.00%
Miss: 0.00 ± 0.00%","Cov: 24.90 ± 0.16%
Acc: 92.28 ± 0.24%
Miss: 0.00 ± 0.00%","Cov: 25.39 ± 0.17%
Acc: 90.58 ± 0.30%
Miss: 0.00 ± 0.00%","Cov: 27.22 ± 0.27%
Acc: 84.55 ± 0.72%
Miss: 0.00 ± 0.00%","Cov: 35.52 ± 0.31%
Acc: 85.54 ± 0.55%
Miss: 0.65 ± 0.21%","Cov: 45.90 ± 0.24%
Acc: 83.57 ± 0.55%
Miss: 0.03 ± 0.01%","Cov: 57.18 ± 0.25%
Acc: 84.14 ± 0.47%
Miss: 0.04 ± 0.01%","Cov: 68.00 ± 0.23%
Acc: 84.19 ± 0.32%
Miss: 0.06 ± 0.02%","Cov: 77.67 ± 0.19%
Acc: 83.01 ± 0.35%
Miss: 0.11 ± 0.03%","Cov: 84.97 ± 0.14%
Acc: 82.48 ± 0.25%
Miss: 0.09 ± 0.02%","Cov: 92.19 ± 0.13%
Acc: 81.22 ± 0.26%
Miss: 0.12 ± 0.02%","Cov: 96.04 ± 0.10%
Acc: 80.96 ± 0.27%
Miss: 0.12 ± 0.02%","Cov: 99.09 ± 0.05%
Acc: 80.32 ± 0.32%
Miss: 0.03 ± 0.01%"
Class_17,"Cov: 0.00 ± 0.00%
Acc: 0.00 ± 0.00%
Miss: 0.00 ± 0.00%","Cov: 14.00 ± 0.13%
Acc: 75.28 ± 1.17%
Miss: 0.00 ± 0.00%","Cov: 15.26 ± 0.28%
Acc: 70.56 ± 1.63%
Miss: 0.00 ± 0.00%","Cov: 26.12 ± 0.28%
Acc: 75.83 ± 0.91%
Miss: 0.00 ± 0.00%","Cov: 36.03 ± 0.25%
Acc: 82.01 ± 0.91%
Miss: 0.01 ± 0.01%","Cov: 47.67 ± 0.28%
Acc: 83.13 ± 0.70%
Miss: 0.02 ± 0.01%","Cov: 57.37 ± 0.27%
Acc: 82.22 ± 0.56%
Miss: 0.06 ± 0.02%","Cov: 67.59 ± 0.24%
Acc: 81.74 ± 0.47%
Miss: 0.07 ± 0.02%","Cov: 77.79 ± 0.23%
Acc: 81.58 ± 0.36%
Miss: 0.03 ± 0.01%","Cov: 86.49 ± 0.24%
Acc: 81.35 ± 0.42%
Miss: 0.03 ± 0.01%","Cov: 93.19 ± 0.15%
Acc: 81.58 ± 0.42%
Miss: 0.03 ± 0.01%","Cov: 96.54 ± 0.10%
Acc: 81.59 ± 0.43%
Miss: 0.01 ± 0.01%","Cov: 99.39 ± 0.04%
Acc: 81.90 ± 0.35%
Miss: 0.00 ± 0.00%"
Class_18,"Cov: 0.00 ± 0.00%
Acc: 0.00 ± 0.00%
Miss: 0.00 ± 0.00%","Cov: 18.75 ± 0.50%
Acc: 63.43 ± 1.07%
Miss: 0.00 ± 0.00%","Cov: 20.45 ± 0.53%
Acc: 58.40 ± 0.98%
Miss: 0.00 ± 0.00%","Cov: 27.43 ± 0.60%
Acc: 62.59 ± 1.05%
Miss: 0.09 ± 0.05%","Cov: 38.69 ± 0.59%
Acc: 65.90 ± 0.68%
Miss: 0.06 ± 0.03%","Cov: 50.89 ± 0.57%
Acc: 69.04 ± 0.70%
Miss: 0.01 ± 0.01%","Cov: 61.01 ± 0.50%
Acc: 69.32 ± 0.61%
Miss: 0.09 ± 0.04%","Cov: 69.87 ± 0.47%
Acc: 70.03 ± 0.66%
Miss: 0.01 ± 0.01%","Cov: 78.44 ± 0.38%
Acc: 70.14 ± 0.60%
Miss: 0.06 ± 0.03%","Cov: 85.69 ± 0.35%
Acc: 69.62 ± 0.58%
Miss: 0.06 ± 0.03%","Cov: 92.87 ± 0.30%
Acc: 69.32 ± 0.58%
Miss: 0.17 ± 0.05%","Cov: 96.44 ± 0.23%
Acc: 68.78 ± 0.55%
Miss: 0.08 ± 0.03%","Cov: 99.46 ± 0.09%
Acc: 68.67 ± 0.54%
Miss: 0.00 ± 0.00%"
