,Percentile_1,Percentile_5,Percentile_10,Percentile_20,Percentile_30,Percentile_40,Percentile_50,Percentile_60,Percentile_70,Percentile_80,Percentile_90,Percentile_95,Percentile_99
Class_9,"Cov: 3.61 ± 0.10%
Acc: 67.07 ± 1.21%
Miss: 0.00 ± 0.00%","Cov: 5.80 ± 0.15%
Acc: 71.36 ± 0.93%
Miss: 0.00 ± 0.00%","Cov: 9.07 ± 0.18%
Acc: 83.00 ± 0.87%
Miss: 0.27 ± 0.03%","Cov: 20.22 ± 0.20%
Acc: 88.81 ± 0.50%
Miss: 0.26 ± 0.03%","Cov: 29.99 ± 0.25%
Acc: 90.03 ± 0.35%
Miss: 0.65 ± 0.05%","Cov: 39.66 ± 0.27%
Acc: 89.33 ± 0.32%
Miss: 1.34 ± 0.08%","Cov: 50.50 ± 0.26%
Acc: 87.91 ± 0.30%
Miss: 1.73 ± 0.09%","Cov: 61.09 ± 0.31%
Acc: 86.64 ± 0.25%
Miss: 2.55 ± 0.11%","Cov: 71.71 ± 0.30%
Acc: 83.31 ± 0.25%
Miss: 3.07 ± 0.11%","Cov: 83.85 ± 0.21%
Acc: 77.47 ± 0.28%
Miss: 2.49 ± 0.10%","Cov: 95.06 ± 0.13%
Acc: 71.48 ± 0.28%
Miss: 0.71 ± 0.05%","Cov: 98.90 ± 0.07%
Acc: 69.56 ± 0.28%
Miss: 0.28 ± 0.03%","Cov: 99.98 ± 0.01%
Acc: 69.04 ± 0.28%
Miss: 0.00 ± 0.00%"
Class_10,"Cov: 3.17 ± 0.07%
Acc: 77.36 ± 1.04%
Miss: 0.00 ± 0.00%","Cov: 5.33 ± 0.09%
Acc: 78.48 ± 0.69%
Miss: 0.00 ± 0.00%","Cov: 9.93 ± 0.12%
Acc: 85.99 ± 0.39%
Miss: 0.20 ± 0.05%","Cov: 17.19 ± 0.16%
Acc: 89.44 ± 0.29%
Miss: 0.35 ± 0.06%","Cov: 30.81 ± 0.21%
Acc: 91.27 ± 0.26%
Miss: 0.33 ± 0.04%","Cov: 40.15 ± 0.21%
Acc: 90.70 ± 0.25%
Miss: 0.31 ± 0.03%","Cov: 50.75 ± 0.18%
Acc: 89.47 ± 0.22%
Miss: 0.22 ± 0.03%","Cov: 61.02 ± 0.18%
Acc: 87.76 ± 0.20%
Miss: 0.18 ± 0.02%","Cov: 72.90 ± 0.18%
Acc: 85.35 ± 0.18%
Miss: 0.19 ± 0.02%","Cov: 86.68 ± 0.13%
Acc: 81.99 ± 0.18%
Miss: 0.16 ± 0.02%","Cov: 96.69 ± 0.07%
Acc: 79.03 ± 0.17%
Miss: 0.13 ± 0.02%","Cov: 99.47 ± 0.03%
Acc: 78.19 ± 0.18%
Miss: 0.11 ± 0.02%","Cov: 100.00 ± 0.00%
Acc: 77.91 ± 0.17%
Miss: 0.00 ± 0.00%"
Class_11,"Cov: 8.30 ± 0.11%
Acc: 86.31 ± 0.53%
Miss: 0.00 ± 0.00%","Cov: 12.46 ± 0.13%
Acc: 84.88 ± 0.45%
Miss: 0.00 ± 0.00%","Cov: 15.86 ± 0.15%
Acc: 84.27 ± 0.43%
Miss: 0.04 ± 0.01%","Cov: 23.25 ± 0.18%
Acc: 84.25 ± 0.38%
Miss: 0.07 ± 0.02%","Cov: 32.82 ± 0.20%
Acc: 84.45 ± 0.28%
Miss: 0.04 ± 0.01%","Cov: 44.07 ± 0.19%
Acc: 84.22 ± 0.27%
Miss: 0.14 ± 0.02%","Cov: 55.05 ± 0.22%
Acc: 83.61 ± 0.22%
Miss: 0.29 ± 0.02%","Cov: 66.01 ± 0.23%
Acc: 82.62 ± 0.19%
Miss: 0.33 ± 0.03%","Cov: 75.97 ± 0.21%
Acc: 79.28 ± 0.21%
Miss: 0.20 ± 0.02%","Cov: 88.35 ± 0.15%
Acc: 76.23 ± 0.24%
Miss: 0.30 ± 0.03%","Cov: 96.84 ± 0.09%
Acc: 73.33 ± 0.25%
Miss: 0.24 ± 0.02%","Cov: 99.42 ± 0.04%
Acc: 72.13 ± 0.25%
Miss: 0.08 ± 0.01%","Cov: 99.98 ± 0.00%
Acc: 72.05 ± 0.26%
Miss: 0.00 ± 0.00%"
Class_12,"Cov: 8.31 ± 0.20%
Acc: 92.69 ± 0.88%
Miss: 0.00 ± 0.00%","Cov: 10.74 ± 0.22%
Acc: 91.04 ± 0.88%
Miss: 0.00 ± 0.00%","Cov: 13.83 ± 0.28%
Acc: 88.55 ± 1.07%
Miss: 0.12 ± 0.07%","Cov: 22.14 ± 0.30%
Acc: 84.34 ± 0.97%
Miss: 0.24 ± 0.10%","Cov: 32.65 ± 0.46%
Acc: 83.86 ± 0.72%
Miss: 0.33 ± 0.12%","Cov: 44.80 ± 0.41%
Acc: 84.88 ± 0.66%
Miss: 0.10 ± 0.03%","Cov: 55.72 ± 0.37%
Acc: 84.54 ± 0.60%
Miss: 0.10 ± 0.04%","Cov: 65.98 ± 0.36%
Acc: 84.30 ± 0.48%
Miss: 0.07 ± 0.03%","Cov: 76.98 ± 0.30%
Acc: 83.78 ± 0.46%
Miss: 0.03 ± 0.02%","Cov: 88.86 ± 0.27%
Acc: 82.47 ± 0.46%
Miss: 0.01 ± 0.01%","Cov: 96.41 ± 0.15%
Acc: 81.20 ± 0.46%
Miss: 0.01 ± 0.01%","Cov: 99.12 ± 0.10%
Acc: 80.11 ± 0.46%
Miss: 0.03 ± 0.02%","Cov: 99.98 ± 0.02%
Acc: 79.76 ± 0.47%
Miss: 0.00 ± 0.00%"
Class_13,"Cov: 6.36 ± 0.12%
Acc: 84.64 ± 0.65%
Miss: 0.00 ± 0.00%","Cov: 10.63 ± 0.15%
Acc: 79.67 ± 0.56%
Miss: 0.00 ± 0.00%","Cov: 14.28 ± 0.17%
Acc: 80.05 ± 0.48%
Miss: 0.03 ± 0.01%","Cov: 24.99 ± 0.22%
Acc: 83.59 ± 0.39%
Miss: 0.17 ± 0.02%","Cov: 33.85 ± 0.23%
Acc: 84.12 ± 0.31%
Miss: 0.12 ± 0.02%","Cov: 45.33 ± 0.23%
Acc: 85.89 ± 0.24%
Miss: 0.12 ± 0.02%","Cov: 56.32 ± 0.22%
Acc: 85.98 ± 0.23%
Miss: 0.08 ± 0.01%","Cov: 67.39 ± 0.21%
Acc: 85.83 ± 0.19%
Miss: 0.07 ± 0.02%","Cov: 80.13 ± 0.19%
Acc: 84.30 ± 0.20%
Miss: 0.04 ± 0.01%","Cov: 90.28 ± 0.14%
Acc: 80.87 ± 0.21%
Miss: 0.14 ± 0.02%","Cov: 97.12 ± 0.09%
Acc: 77.29 ± 0.20%
Miss: 0.19 ± 0.03%","Cov: 99.27 ± 0.05%
Acc: 75.96 ± 0.20%
Miss: 0.19 ± 0.03%","Cov: 99.95 ± 0.01%
Acc: 75.47 ± 0.22%
Miss: 0.01 ± 0.01%"
Class_14,"Cov: 6.47 ± 0.10%
Acc: 72.63 ± 0.96%
Miss: 0.00 ± 0.00%","Cov: 10.44 ± 0.15%
Acc: 70.45 ± 0.63%
Miss: 0.00 ± 0.00%","Cov: 12.66 ± 0.17%
Acc: 70.38 ± 0.73%
Miss: 0.01 ± 0.00%","Cov: 21.65 ± 0.21%
Acc: 77.68 ± 0.54%
Miss: 0.35 ± 0.05%","Cov: 31.28 ± 0.25%
Acc: 81.17 ± 0.43%
Miss: 0.35 ± 0.07%","Cov: 41.93 ± 0.27%
Acc: 83.39 ± 0.32%
Miss: 0.29 ± 0.06%","Cov: 51.35 ± 0.27%
Acc: 83.69 ± 0.30%
Miss: 0.30 ± 0.04%","Cov: 61.52 ± 0.24%
Acc: 83.34 ± 0.26%
Miss: 0.35 ± 0.04%","Cov: 74.66 ± 0.29%
Acc: 81.14 ± 0.28%
Miss: 0.42 ± 0.04%","Cov: 87.13 ± 0.18%
Acc: 76.74 ± 0.26%
Miss: 0.40 ± 0.04%","Cov: 96.46 ± 0.12%
Acc: 72.96 ± 0.27%
Miss: 0.19 ± 0.03%","Cov: 99.36 ± 0.05%
Acc: 71.54 ± 0.27%
Miss: 0.12 ± 0.03%","Cov: 99.99 ± 0.01%
Acc: 71.21 ± 0.29%
Miss: 0.00 ± 0.00%"
Class_15,"Cov: 2.09 ± 0.07%
Acc: 62.92 ± 2.06%
Miss: 0.00 ± 0.00%","Cov: 4.56 ± 0.11%
Acc: 65.37 ± 1.37%
Miss: 0.09 ± 0.02%","Cov: 11.62 ± 0.18%
Acc: 83.15 ± 0.65%
Miss: 0.38 ± 0.03%","Cov: 22.19 ± 0.23%
Acc: 87.41 ± 0.37%
Miss: 0.17 ± 0.03%","Cov: 31.56 ± 0.26%
Acc: 89.62 ± 0.34%
Miss: 0.13 ± 0.03%","Cov: 42.67 ± 0.29%
Acc: 90.82 ± 0.26%
Miss: 0.22 ± 0.03%","Cov: 53.80 ± 0.29%
Acc: 90.86 ± 0.25%
Miss: 0.26 ± 0.03%","Cov: 63.91 ± 0.27%
Acc: 90.20 ± 0.24%
Miss: 0.22 ± 0.04%","Cov: 74.49 ± 0.22%
Acc: 88.73 ± 0.24%
Miss: 0.25 ± 0.03%","Cov: 86.52 ± 0.20%
Acc: 86.19 ± 0.27%
Miss: 0.07 ± 0.02%","Cov: 96.30 ± 0.11%
Acc: 83.32 ± 0.25%
Miss: 0.15 ± 0.03%","Cov: 99.02 ± 0.06%
Acc: 82.18 ± 0.26%
Miss: 0.17 ± 0.03%","Cov: 99.95 ± 0.01%
Acc: 81.64 ± 0.26%
Miss: 0.00 ± 0.00%"
Class_16,"Cov: 14.43 ± 0.14%
Acc: 93.60 ± 0.33%
Miss: 0.00 ± 0.00%","Cov: 22.15 ± 0.17%
Acc: 93.89 ± 0.22%
Miss: 0.00 ± 0.00%","Cov: 22.63 ± 0.18%
Acc: 91.81 ± 0.27%
Miss: 0.00 ± 0.00%","Cov: 27.88 ± 0.18%
Acc: 89.22 ± 0.32%
Miss: 0.00 ± 0.00%","Cov: 37.67 ± 0.19%
Acc: 88.59 ± 0.63%
Miss: 0.00 ± 0.00%","Cov: 44.43 ± 0.20%
Acc: 88.74 ± 0.56%
Miss: 0.02 ± 0.01%","Cov: 55.03 ± 0.25%
Acc: 89.23 ± 0.45%
Miss: 0.02 ± 0.01%","Cov: 65.19 ± 0.22%
Acc: 88.87 ± 0.39%
Miss: 0.02 ± 0.01%","Cov: 75.66 ± 0.18%
Acc: 87.49 ± 0.36%
Miss: 0.02 ± 0.01%","Cov: 88.41 ± 0.17%
Acc: 85.55 ± 0.32%
Miss: 0.08 ± 0.02%","Cov: 97.05 ± 0.09%
Acc: 83.17 ± 0.30%
Miss: 0.17 ± 0.03%","Cov: 99.32 ± 0.05%
Acc: 82.01 ± 0.29%
Miss: 0.11 ± 0.02%","Cov: 99.96 ± 0.01%
Acc: 81.56 ± 0.28%
Miss: 0.00 ± 0.00%"
Class_17,"Cov: 8.85 ± 0.15%
Acc: 93.00 ± 0.50%
Miss: 0.00 ± 0.00%","Cov: 16.24 ± 0.18%
Acc: 93.21 ± 0.36%
Miss: 0.00 ± 0.00%","Cov: 16.83 ± 0.19%
Acc: 88.60 ± 1.06%
Miss: 0.00 ± 0.00%","Cov: 23.96 ± 0.26%
Acc: 87.33 ± 0.87%
Miss: 0.00 ± 0.00%","Cov: 36.46 ± 0.26%
Acc: 87.43 ± 0.66%
Miss: 0.00 ± 0.00%","Cov: 45.23 ± 0.28%
Acc: 86.44 ± 0.74%
Miss: 0.01 ± 0.01%","Cov: 57.55 ± 0.30%
Acc: 87.20 ± 0.55%
Miss: 0.00 ± 0.00%","Cov: 67.38 ± 0.25%
Acc: 86.97 ± 0.54%
Miss: 0.03 ± 0.01%","Cov: 76.70 ± 0.27%
Acc: 85.78 ± 0.44%
Miss: 0.00 ± 0.00%","Cov: 87.79 ± 0.21%
Acc: 84.37 ± 0.42%
Miss: 0.01 ± 0.01%","Cov: 96.95 ± 0.11%
Acc: 83.12 ± 0.41%
Miss: 0.02 ± 0.01%","Cov: 99.35 ± 0.05%
Acc: 82.62 ± 0.39%
Miss: 0.02 ± 0.02%","Cov: 99.97 ± 0.01%
Acc: 82.57 ± 0.34%
Miss: 0.00 ± 0.00%"
Class_18,"Cov: 9.97 ± 0.41%
Acc: 83.61 ± 1.34%
Miss: 0.00 ± 0.00%","Cov: 17.29 ± 0.46%
Acc: 79.70 ± 1.06%
Miss: 0.00 ± 0.00%","Cov: 18.54 ± 0.46%
Acc: 74.32 ± 1.13%
Miss: 0.00 ± 0.00%","Cov: 27.24 ± 0.60%
Acc: 72.16 ± 0.90%
Miss: 0.08 ± 0.05%","Cov: 37.37 ± 0.55%
Acc: 73.77 ± 0.74%
Miss: 0.01 ± 0.01%","Cov: 49.04 ± 0.53%
Acc: 75.83 ± 0.71%
Miss: 0.02 ± 0.02%","Cov: 59.71 ± 0.50%
Acc: 76.44 ± 0.61%
Miss: 0.07 ± 0.03%","Cov: 67.85 ± 0.47%
Acc: 77.04 ± 0.54%
Miss: 0.01 ± 0.01%","Cov: 78.62 ± 0.47%
Acc: 76.11 ± 0.58%
Miss: 0.00 ± 0.00%","Cov: 89.60 ± 0.39%
Acc: 74.10 ± 0.53%
Miss: 0.11 ± 0.05%","Cov: 97.46 ± 0.20%
Acc: 71.09 ± 0.54%
Miss: 0.15 ± 0.05%","Cov: 99.58 ± 0.08%
Acc: 69.78 ± 0.51%
Miss: 0.13 ± 0.04%","Cov: 100.00 ± 0.00%
Acc: 69.60 ± 0.54%
Miss: 0.00 ± 0.00%"
