,Percentile_1,Percentile_5,Percentile_10,Percentile_20,Percentile_30,Percentile_40,Percentile_50,Percentile_60,Percentile_70,Percentile_80,Percentile_90,Percentile_95,Percentile_99
Class_9,"Cov: 28.51 ± 1.26%
Acc: 2.22 ± 0.52%","Cov: 28.51 ± 1.26%
Acc: 2.22 ± 0.52%","Cov: 28.51 ± 1.26%
Acc: 2.22 ± 0.52%","Cov: 49.11 ± 1.54%
Acc: 13.59 ± 1.88%","Cov: 56.37 ± 1.35%
Acc: 21.47 ± 2.39%","Cov: 58.03 ± 1.26%
Acc: 21.35 ± 2.35%","Cov: 61.53 ± 1.07%
Acc: 20.39 ± 2.31%","Cov: 64.47 ± 0.93%
Acc: 24.76 ± 2.46%","Cov: 71.92 ± 0.89%
Acc: 28.75 ± 2.47%","Cov: 85.31 ± 0.79%
Acc: 26.72 ± 2.15%","Cov: 92.96 ± 0.44%
Acc: 38.05 ± 1.92%","Cov: 96.85 ± 0.24%
Acc: 39.45 ± 1.79%","Cov: 98.51 ± 0.14%
Acc: 39.81 ± 1.79%"
Class_10,"Cov: 29.82 ± 0.99%
Acc: 41.13 ± 3.05%","Cov: 29.82 ± 0.99%
Acc: 41.13 ± 3.05%","Cov: 29.82 ± 0.99%
Acc: 41.13 ± 3.05%","Cov: 50.12 ± 1.03%
Acc: 44.37 ± 2.49%","Cov: 56.34 ± 0.94%
Acc: 44.06 ± 2.33%","Cov: 57.38 ± 0.87%
Acc: 41.10 ± 2.21%","Cov: 60.83 ± 0.77%
Acc: 41.85 ± 2.15%","Cov: 63.69 ± 0.74%
Acc: 42.27 ± 2.06%","Cov: 68.56 ± 0.74%
Acc: 37.87 ± 1.99%","Cov: 80.28 ± 0.87%
Acc: 38.24 ± 1.82%","Cov: 90.70 ± 0.78%
Acc: 48.23 ± 1.63%","Cov: 93.88 ± 0.66%
Acc: 47.13 ± 1.64%","Cov: 96.02 ± 0.50%
Acc: 46.62 ± 1.64%"
Class_11,"Cov: 60.21 ± 2.15%
Acc: 62.42 ± 1.99%","Cov: 60.21 ± 2.15%
Acc: 62.42 ± 1.99%","Cov: 60.21 ± 2.15%
Acc: 62.42 ± 1.99%","Cov: 74.66 ± 1.79%
Acc: 55.24 ± 2.03%","Cov: 78.43 ± 1.58%
Acc: 52.39 ± 1.93%","Cov: 80.36 ± 1.41%
Acc: 51.72 ± 1.80%","Cov: 82.63 ± 1.26%
Acc: 51.36 ± 1.79%","Cov: 84.16 ± 1.20%
Acc: 50.86 ± 1.74%","Cov: 87.92 ± 0.96%
Acc: 50.17 ± 1.66%","Cov: 93.69 ± 0.44%
Acc: 48.85 ± 1.73%","Cov: 96.28 ± 0.26%
Acc: 47.56 ± 1.74%","Cov: 97.87 ± 0.19%
Acc: 46.85 ± 1.72%","Cov: 98.79 ± 0.12%
Acc: 46.47 ± 1.70%"
Class_12,"Cov: 27.29 ± 1.77%
Acc: 42.97 ± 4.17%","Cov: 27.29 ± 1.77%
Acc: 42.97 ± 4.17%","Cov: 27.29 ± 1.77%
Acc: 42.97 ± 4.17%","Cov: 42.75 ± 1.75%
Acc: 31.21 ± 3.67%","Cov: 49.60 ± 1.60%
Acc: 29.92 ± 3.61%","Cov: 51.35 ± 1.47%
Acc: 31.06 ± 3.63%","Cov: 54.20 ± 1.43%
Acc: 30.87 ± 3.52%","Cov: 57.74 ± 1.25%
Acc: 34.25 ± 3.66%","Cov: 65.66 ± 0.89%
Acc: 40.49 ± 3.57%","Cov: 77.61 ± 0.70%
Acc: 45.48 ± 3.19%","Cov: 85.31 ± 0.45%
Acc: 51.27 ± 3.05%","Cov: 89.90 ± 0.32%
Acc: 55.77 ± 3.01%","Cov: 92.33 ± 0.24%
Acc: 57.94 ± 3.01%"
Class_13,"Cov: 38.80 ± 1.82%
Acc: 41.95 ± 3.66%","Cov: 38.80 ± 1.82%
Acc: 41.95 ± 3.66%","Cov: 38.80 ± 1.82%
Acc: 41.95 ± 3.66%","Cov: 63.38 ± 1.56%
Acc: 57.60 ± 2.42%","Cov: 69.94 ± 1.39%
Acc: 60.08 ± 2.14%","Cov: 71.26 ± 1.33%
Acc: 59.67 ± 2.09%","Cov: 77.05 ± 1.21%
Acc: 63.29 ± 1.61%","Cov: 82.53 ± 1.09%
Acc: 66.91 ± 1.23%","Cov: 85.81 ± 1.04%
Acc: 66.56 ± 1.14%","Cov: 90.19 ± 0.90%
Acc: 64.14 ± 1.15%","Cov: 93.90 ± 0.61%
Acc: 63.52 ± 1.15%","Cov: 96.81 ± 0.38%
Acc: 63.52 ± 1.16%","Cov: 98.37 ± 0.23%
Acc: 63.80 ± 1.14%"
Class_14,"Cov: 33.72 ± 1.02%
Acc: 34.91 ± 2.61%","Cov: 33.72 ± 1.02%
Acc: 34.91 ± 2.61%","Cov: 33.72 ± 1.02%
Acc: 34.91 ± 2.61%","Cov: 54.29 ± 1.27%
Acc: 44.58 ± 2.28%","Cov: 61.39 ± 1.21%
Acc: 46.32 ± 2.19%","Cov: 62.60 ± 1.15%
Acc: 44.12 ± 2.21%","Cov: 65.61 ± 1.03%
Acc: 43.46 ± 2.21%","Cov: 68.40 ± 0.97%
Acc: 43.65 ± 2.14%","Cov: 72.58 ± 0.92%
Acc: 41.85 ± 2.09%","Cov: 82.29 ± 0.65%
Acc: 38.89 ± 1.93%","Cov: 88.80 ± 0.46%
Acc: 36.39 ± 1.83%","Cov: 94.38 ± 0.38%
Acc: 37.46 ± 1.81%","Cov: 97.16 ± 0.27%
Acc: 38.60 ± 1.78%"
Class_15,"Cov: 27.79 ± 1.65%
Acc: 7.81 ± 1.47%","Cov: 27.79 ± 1.65%
Acc: 7.81 ± 1.47%","Cov: 27.79 ± 1.65%
Acc: 7.81 ± 1.47%","Cov: 49.57 ± 1.84%
Acc: 16.46 ± 1.96%","Cov: 56.46 ± 1.82%
Acc: 19.95 ± 2.22%","Cov: 58.17 ± 1.70%
Acc: 20.88 ± 2.25%","Cov: 61.67 ± 1.49%
Acc: 20.69 ± 2.17%","Cov: 65.18 ± 1.37%
Acc: 29.89 ± 2.61%","Cov: 72.10 ± 1.25%
Acc: 43.88 ± 2.68%","Cov: 82.15 ± 1.14%
Acc: 45.92 ± 2.41%","Cov: 90.91 ± 0.82%
Acc: 62.25 ± 2.47%","Cov: 95.26 ± 0.60%
Acc: 63.54 ± 2.34%","Cov: 97.59 ± 0.38%
Acc: 64.38 ± 2.30%"
Class_16,"Cov: 55.27 ± 1.43%
Acc: 68.17 ± 2.20%","Cov: 55.27 ± 1.43%
Acc: 68.17 ± 2.20%","Cov: 55.27 ± 1.43%
Acc: 68.17 ± 2.20%","Cov: 65.30 ± 1.22%
Acc: 58.80 ± 2.31%","Cov: 68.63 ± 1.30%
Acc: 56.17 ± 2.27%","Cov: 70.23 ± 1.26%
Acc: 56.39 ± 2.23%","Cov: 72.98 ± 1.16%
Acc: 55.32 ± 2.12%","Cov: 77.18 ± 0.99%
Acc: 60.11 ± 1.93%","Cov: 83.43 ± 0.87%
Acc: 63.95 ± 1.69%","Cov: 88.30 ± 0.80%
Acc: 60.97 ± 1.61%","Cov: 90.98 ± 0.74%
Acc: 60.60 ± 1.64%","Cov: 92.88 ± 0.68%
Acc: 59.41 ± 1.61%","Cov: 94.38 ± 0.58%
Acc: 58.57 ± 1.60%"
Class_17,"Cov: 46.46 ± 1.53%
Acc: 33.31 ± 3.29%","Cov: 46.46 ± 1.53%
Acc: 33.31 ± 3.29%","Cov: 46.46 ± 1.53%
Acc: 33.31 ± 3.29%","Cov: 64.54 ± 1.84%
Acc: 25.03 ± 2.51%","Cov: 70.43 ± 1.66%
Acc: 27.95 ± 2.56%","Cov: 72.23 ± 1.57%
Acc: 39.46 ± 2.94%","Cov: 75.18 ± 1.35%
Acc: 49.01 ± 3.15%","Cov: 77.67 ± 1.19%
Acc: 54.72 ± 3.28%","Cov: 82.65 ± 0.98%
Acc: 58.77 ± 3.13%","Cov: 90.41 ± 0.60%
Acc: 61.39 ± 2.87%","Cov: 94.08 ± 0.39%
Acc: 60.64 ± 2.77%","Cov: 96.19 ± 0.29%
Acc: 59.71 ± 2.69%","Cov: 97.35 ± 0.28%
Acc: 59.34 ± 2.65%"
Class_18,"Cov: 36.74 ± 0.90%
Acc: 10.87 ± 1.88%","Cov: 36.74 ± 0.90%
Acc: 10.87 ± 1.88%","Cov: 36.74 ± 0.90%
Acc: 10.87 ± 1.88%","Cov: 48.49 ± 1.36%
Acc: 21.02 ± 1.98%","Cov: 53.75 ± 1.62%
Acc: 25.18 ± 2.15%","Cov: 54.99 ± 1.68%
Acc: 25.42 ± 2.17%","Cov: 59.69 ± 1.86%
Acc: 28.80 ± 2.14%","Cov: 73.03 ± 1.73%
Acc: 43.29 ± 1.58%","Cov: 83.66 ± 0.95%
Acc: 52.77 ± 1.21%","Cov: 89.00 ± 0.76%
Acc: 49.81 ± 1.23%","Cov: 92.16 ± 0.65%
Acc: 48.94 ± 1.19%","Cov: 94.90 ± 0.51%
Acc: 47.54 ± 1.20%","Cov: 96.80 ± 0.36%
Acc: 46.61 ± 1.20%"
Class_19,"Cov: 61.49 ± 1.68%
Acc: 11.57 ± 1.20%","Cov: 61.49 ± 1.68%
Acc: 11.57 ± 1.20%","Cov: 61.49 ± 1.68%
Acc: 11.57 ± 1.20%","Cov: 75.98 ± 1.29%
Acc: 15.95 ± 1.36%","Cov: 84.83 ± 1.62%
Acc: 35.62 ± 2.17%","Cov: 88.99 ± 1.73%
Acc: 45.31 ± 2.21%","Cov: 90.77 ± 1.69%
Acc: 46.22 ± 2.14%","Cov: 92.36 ± 1.68%
Acc: 47.66 ± 2.09%","Cov: 94.89 ± 1.59%
Acc: 49.22 ± 2.11%","Cov: 97.03 ± 1.23%
Acc: 48.94 ± 2.07%","Cov: 98.12 ± 0.96%
Acc: 48.54 ± 2.04%","Cov: 98.88 ± 0.71%
Acc: 48.38 ± 2.03%","Cov: 99.35 ± 0.45%
Acc: 48.35 ± 2.03%"
