,Percentile_1,Percentile_5,Percentile_10,Percentile_20,Percentile_30,Percentile_40,Percentile_50,Percentile_60,Percentile_70,Percentile_80,Percentile_90,Percentile_95,Percentile_99
Class_9,"Cov: 9.10 ± 0.95%
Acc: 12.08 ± 2.33%","Cov: 9.10 ± 0.95%
Acc: 12.08 ± 2.33%","Cov: 9.10 ± 0.95%
Acc: 12.08 ± 2.33%","Cov: 26.95 ± 1.70%
Acc: 38.49 ± 3.29%","Cov: 45.09 ± 1.99%
Acc: 39.36 ± 3.22%","Cov: 53.82 ± 1.90%
Acc: 38.14 ± 3.01%","Cov: 63.67 ± 1.49%
Acc: 36.13 ± 2.84%","Cov: 75.06 ± 1.22%
Acc: 31.80 ± 2.60%","Cov: 85.42 ± 1.06%
Acc: 31.35 ± 2.42%","Cov: 91.81 ± 0.76%
Acc: 37.26 ± 2.44%","Cov: 96.67 ± 0.35%
Acc: 41.50 ± 2.52%","Cov: 99.40 ± 0.06%
Acc: 46.45 ± 2.61%","Cov: 99.85 ± 0.02%
Acc: 46.51 ± 2.61%"
Class_10,"Cov: 24.91 ± 1.55%
Acc: 31.40 ± 3.34%","Cov: 24.91 ± 1.55%
Acc: 31.40 ± 3.34%","Cov: 24.91 ± 1.55%
Acc: 31.40 ± 3.34%","Cov: 42.58 ± 1.99%
Acc: 27.75 ± 2.71%","Cov: 62.71 ± 1.80%
Acc: 33.11 ± 2.48%","Cov: 71.17 ± 1.55%
Acc: 35.05 ± 2.40%","Cov: 77.10 ± 1.32%
Acc: 36.63 ± 2.36%","Cov: 84.80 ± 1.00%
Acc: 37.55 ± 2.26%","Cov: 92.63 ± 0.66%
Acc: 36.38 ± 2.10%","Cov: 96.62 ± 0.37%
Acc: 42.93 ± 2.06%","Cov: 99.22 ± 0.12%
Acc: 56.54 ± 2.10%","Cov: 99.83 ± 0.03%
Acc: 60.40 ± 2.11%","Cov: 99.96 ± 0.01%
Acc: 61.11 ± 2.11%"
Class_11,"Cov: 31.64 ± 2.25%
Acc: 51.14 ± 4.05%","Cov: 31.64 ± 2.25%
Acc: 51.14 ± 4.05%","Cov: 31.64 ± 2.25%
Acc: 51.14 ± 4.05%","Cov: 56.70 ± 2.05%
Acc: 62.73 ± 3.36%","Cov: 75.07 ± 1.36%
Acc: 66.81 ± 2.75%","Cov: 81.38 ± 1.16%
Acc: 66.85 ± 2.53%","Cov: 87.42 ± 0.96%
Acc: 66.67 ± 2.28%","Cov: 92.85 ± 0.61%
Acc: 65.56 ± 2.12%","Cov: 95.82 ± 0.43%
Acc: 63.51 ± 2.13%","Cov: 97.65 ± 0.25%
Acc: 61.28 ± 2.11%","Cov: 98.88 ± 0.15%
Acc: 57.94 ± 2.25%","Cov: 99.57 ± 0.07%
Acc: 56.53 ± 2.26%","Cov: 99.85 ± 0.04%
Acc: 55.98 ± 2.27%"
Class_12,"Cov: 13.19 ± 1.03%
Acc: 72.63 ± 3.28%","Cov: 13.19 ± 1.03%
Acc: 72.63 ± 3.28%","Cov: 13.19 ± 1.03%
Acc: 72.63 ± 3.28%","Cov: 24.64 ± 1.91%
Acc: 43.37 ± 4.05%","Cov: 37.17 ± 2.50%
Acc: 32.78 ± 3.31%","Cov: 46.09 ± 2.39%
Acc: 38.74 ± 3.39%","Cov: 59.99 ± 1.88%
Acc: 53.81 ± 3.48%","Cov: 71.86 ± 1.43%
Acc: 59.25 ± 3.31%","Cov: 79.65 ± 1.32%
Acc: 55.27 ± 3.08%","Cov: 85.23 ± 1.09%
Acc: 54.67 ± 2.97%","Cov: 92.39 ± 0.71%
Acc: 59.52 ± 3.01%","Cov: 97.68 ± 0.32%
Acc: 66.45 ± 3.28%","Cov: 98.98 ± 0.20%
Acc: 66.85 ± 3.27%"
Class_13,"Cov: 12.04 ± 1.00%
Acc: 10.84 ± 1.68%","Cov: 12.04 ± 1.00%
Acc: 10.84 ± 1.68%","Cov: 12.04 ± 1.00%
Acc: 10.84 ± 1.68%","Cov: 39.16 ± 2.39%
Acc: 51.48 ± 3.50%","Cov: 60.67 ± 2.46%
Acc: 53.43 ± 3.02%","Cov: 83.06 ± 1.21%
Acc: 72.71 ± 1.21%","Cov: 90.83 ± 0.37%
Acc: 78.32 ± 0.90%","Cov: 94.02 ± 0.26%
Acc: 77.13 ± 0.88%","Cov: 96.50 ± 0.20%
Acc: 75.03 ± 0.89%","Cov: 97.95 ± 0.13%
Acc: 73.23 ± 0.87%","Cov: 99.12 ± 0.06%
Acc: 71.76 ± 0.86%","Cov: 99.55 ± 0.04%
Acc: 71.39 ± 0.87%","Cov: 99.81 ± 0.03%
Acc: 71.23 ± 0.86%"
Class_14,"Cov: 50.51 ± 2.00%
Acc: 84.10 ± 1.68%","Cov: 50.51 ± 2.00%
Acc: 84.10 ± 1.68%","Cov: 50.51 ± 2.00%
Acc: 84.10 ± 1.68%","Cov: 63.22 ± 1.75%
Acc: 75.49 ± 1.87%","Cov: 80.95 ± 1.08%
Acc: 74.64 ± 1.56%","Cov: 86.43 ± 0.79%
Acc: 72.62 ± 1.55%","Cov: 89.60 ± 0.63%
Acc: 67.26 ± 1.66%","Cov: 92.94 ± 0.49%
Acc: 63.57 ± 1.73%","Cov: 96.28 ± 0.31%
Acc: 60.74 ± 1.73%","Cov: 98.48 ± 0.16%
Acc: 58.54 ± 1.78%","Cov: 99.46 ± 0.07%
Acc: 55.12 ± 1.91%","Cov: 99.79 ± 0.04%
Acc: 53.97 ± 1.95%","Cov: 99.95 ± 0.02%
Acc: 53.76 ± 1.95%"
Class_15,"Cov: 12.94 ± 2.10%
Acc: 19.68 ± 4.28%","Cov: 12.94 ± 2.10%
Acc: 19.68 ± 4.28%","Cov: 12.94 ± 2.10%
Acc: 19.68 ± 4.28%","Cov: 40.56 ± 1.89%
Acc: 65.68 ± 4.12%","Cov: 59.33 ± 1.82%
Acc: 68.45 ± 3.33%","Cov: 66.47 ± 1.77%
Acc: 68.29 ± 3.01%","Cov: 80.01 ± 1.18%
Acc: 77.87 ± 1.98%","Cov: 88.20 ± 0.88%
Acc: 79.61 ± 1.76%","Cov: 91.60 ± 0.83%
Acc: 77.21 ± 1.76%","Cov: 95.09 ± 0.64%
Acc: 76.94 ± 1.69%","Cov: 98.16 ± 0.37%
Acc: 76.27 ± 1.64%","Cov: 99.05 ± 0.27%
Acc: 75.83 ± 1.64%","Cov: 99.46 ± 0.19%
Acc: 75.70 ± 1.63%"
Class_16,"Cov: 25.60 ± 1.71%
Acc: 74.51 ± 2.40%","Cov: 25.60 ± 1.71%
Acc: 74.51 ± 2.40%","Cov: 25.60 ± 1.71%
Acc: 74.51 ± 2.40%","Cov: 46.99 ± 1.98%
Acc: 74.83 ± 1.62%","Cov: 64.02 ± 1.79%
Acc: 73.89 ± 1.38%","Cov: 71.47 ± 1.61%
Acc: 73.57 ± 1.31%","Cov: 74.96 ± 1.59%
Acc: 71.07 ± 1.27%","Cov: 84.05 ± 1.24%
Acc: 72.51 ± 1.25%","Cov: 91.79 ± 1.03%
Acc: 72.75 ± 1.20%","Cov: 93.65 ± 0.97%
Acc: 70.15 ± 1.19%","Cov: 95.91 ± 0.76%
Acc: 67.29 ± 1.22%","Cov: 96.83 ± 0.70%
Acc: 65.54 ± 1.28%","Cov: 97.44 ± 0.58%
Acc: 64.99 ± 1.31%"
Class_17,"Cov: 41.93 ± 1.96%
Acc: 82.20 ± 2.90%","Cov: 41.93 ± 1.96%
Acc: 82.20 ± 2.90%","Cov: 41.93 ± 1.96%
Acc: 82.20 ± 2.90%","Cov: 49.75 ± 2.17%
Acc: 74.27 ± 2.95%","Cov: 67.63 ± 1.80%
Acc: 75.41 ± 2.65%","Cov: 80.23 ± 1.24%
Acc: 78.95 ± 2.37%","Cov: 86.39 ± 0.86%
Acc: 78.64 ± 2.31%","Cov: 89.55 ± 0.77%
Acc: 76.34 ± 2.32%","Cov: 92.71 ± 0.68%
Acc: 73.99 ± 2.31%","Cov: 96.94 ± 0.34%
Acc: 73.96 ± 2.30%","Cov: 99.55 ± 0.06%
Acc: 72.75 ± 2.40%","Cov: 99.79 ± 0.04%
Acc: 71.45 ± 2.42%","Cov: 99.90 ± 0.02%
Acc: 71.13 ± 2.41%"
Class_18,"Cov: 21.24 ± 1.31%
Acc: 17.36 ± 2.94%","Cov: 21.24 ± 1.31%
Acc: 17.36 ± 2.94%","Cov: 21.24 ± 1.31%
Acc: 17.36 ± 2.94%","Cov: 34.69 ± 1.73%
Acc: 24.27 ± 2.85%","Cov: 48.28 ± 1.98%
Acc: 23.88 ± 2.62%","Cov: 54.47 ± 1.95%
Acc: 23.86 ± 2.47%","Cov: 59.35 ± 2.02%
Acc: 23.06 ± 2.31%","Cov: 83.23 ± 1.64%
Acc: 42.77 ± 1.16%","Cov: 94.29 ± 0.59%
Acc: 55.22 ± 1.30%","Cov: 97.44 ± 0.27%
Acc: 57.77 ± 1.27%","Cov: 99.32 ± 0.11%
Acc: 57.77 ± 1.27%","Cov: 99.77 ± 0.05%
Acc: 57.13 ± 1.26%","Cov: 99.94 ± 0.02%
Acc: 56.93 ± 1.26%"
Class_19,"Cov: 24.69 ± 1.93%
Acc: 70.03 ± 3.80%","Cov: 24.69 ± 1.93%
Acc: 70.03 ± 3.80%","Cov: 24.69 ± 1.93%
Acc: 70.03 ± 3.80%","Cov: 37.65 ± 2.41%
Acc: 65.26 ± 2.85%","Cov: 48.73 ± 2.69%
Acc: 54.98 ± 2.78%","Cov: 54.35 ± 2.74%
Acc: 49.49 ± 2.75%","Cov: 61.32 ± 2.70%
Acc: 45.60 ± 2.59%","Cov: 70.28 ± 2.63%
Acc: 41.64 ± 2.29%","Cov: 78.78 ± 2.59%
Acc: 37.49 ± 2.11%","Cov: 85.94 ± 2.22%
Acc: 36.52 ± 1.93%","Cov: 93.06 ± 1.74%
Acc: 43.27 ± 1.94%","Cov: 95.94 ± 1.55%
Acc: 44.90 ± 1.91%","Cov: 97.12 ± 1.46%
Acc: 46.35 ± 1.94%"
